make,model,price,year,mileage,engine,extCol,intCol,trans,dtype,mpgCity,mpgHw,condition
Honda,Odyssey,7250.0,2006,114200,6 Cyl,Gray,Tan,Automatic,FWD,17,23,Used
Honda,Accord,17999.0,2016,24703,4 Cyl,Silver,Unspecified,Automatic,FWD,26,34,Used
Honda,CR-V,0.0,2014,0,4 Cyl,Red,Unspecified,Automatic,AWD,22,29,Used
Honda,Civic,20950.0,2019,5309,4 Cyl,Silver,Black,Automatic,FWD,30,36,Used
Honda,CR-V,21950.0,2019,5928,4 Cyl,Blue,Gray,Automatic,FWD,26,32,Used
Honda,Civic,24450.0,2019,7336,4 Cyl,Silver,Black,Automatic,FWD,30,36,Used
Honda,Civic,16952.0,2017,13666,4 Cyl,Gray,Unspecified,Automatic,FWD,30,39,Used
Honda,Accord,24750.0,2019,4707,4 Cyl,Blue,Black,Automatic,FWD,29,35,Used
Honda,Civic,15954.0,2016,38134,4 Cyl,Black,Unspecified,Automatic,FWD,30,40,Used
Honda,CR-V,22950.0,2016,41829,4 Cyl,White,Tan,Automatic,FWD,26,32,Used
Honda,Accord,18950.0,2017,5373,4 Cyl,Silver,Black,Automatic,FWD,26,34,Used
Honda,CR-V,28950.0,2018,9578,4 Cyl,Black,Black,Automatic,AWD,27,33,Used
Honda,Civic,18750.0,2017,26750,4 Cyl,Gray,Black,Automatic,FWD,31,40,Used
Honda,CR-V,28450.0,2019,6781,4 Cyl,Silver,Gray,Automatic,FWD,28,34,Used
Honda,Odyssey,21967.0,2016,65537,6 Cyl,Gray,Unspecified,Automatic,FWD,19,27,Used
Honda,Accord,19979.0,2017,38588,4 Cyl,Gray,Unspecified,Automatic,FWD,26,34,Used
Honda,Accord,18950.0,2017,12961,4 Cyl,Gray,Black,Automatic,FWD,26,34,Used
Honda,Accord,20750.0,2017,35612,4 Cyl,White,Black,Automatic,FWD,26,34,Used
Honda,Pilot,25997.0,2017,28256,6 Cyl,White,Unspecified,Automatic,FWD,19,27,Used
Honda,Civic,15706.0,2017,46338,4 Cyl,White,Unspecified,Automatic,FWD,31,40,Used
Honda,Civic,17701.0,2018,25140,4 Cyl,White,Unspecified,Automatic,FWD,31,40,Used
Honda,Accord,20471.0,2017,23378,4 Cyl,Silver,Unspecified,Automatic,FWD,26,34,Used
Honda,CR-V,26388.0,2018,10421,4 Cyl,Gray,Unspecified,Automatic,FWD,28,34,Used
Honda,Civic,17244.0,2018,32253,4 Cyl,Gray,Unspecified,Automatic,FWD,31,40,Used
Honda,CR-V,15781.0,2016,93919,4 Cyl,Silver,Unspecified,Automatic,AWD,25,31,Used
Honda,CR-V,15152.0,2013,90450,4 Cyl,Black,Unspecified,Automatic,AWD,22,29,Used
Honda,Accord,24148.0,2018,25793,4 Cyl,Black,Unspecified,Automatic,FWD,29,35,Used
Honda,Odyssey,23104.0,2016,40636,6 Cyl,White,Unspecified,Automatic,FWD,19,27,Used
Honda,Civic,16971.0,2017,35429,4 Cyl,Gray,Unspecified,Automatic,FWD,31,40,Used
Honda,Civic,5900.0,2007,91900,4 Cyl,Unspecified,Unspecified,Automatic,FWD,25,36,Used
Honda,Civic,15980.0,2018,24783,4 Cyl,White,Unspecified,Automatic,FWD,31,40,Used
Honda,Pilot,29750.0,2017,27308,6 Cyl,Blue,Gray,Automatic,FWD,19,27,Used
Honda,Civic,19477.0,2016,34175,4 Cyl,Blue,Unspecified,Automatic,FWD,31,42,Used
Honda,Odyssey,18912.0,2016,84447,6 Cyl,Brown,Unspecified,Automatic,FWD,19,27,Used
Honda,Accord,17973.0,2017,74805,4 Cyl,White,Unspecified,Automatic,FWD,26,34,Used
Honda,Accord,8900.0,2009,69900,4 Cyl,Unspecified,Unspecified,Automatic,FWD,21,30,Used
Honda,Civic,20775.0,2018,25511,4 Cyl,White,Black,Automatic,FWD,32,42,Used
Honda,Fit,16950.0,2019,6849,4 Cyl,Black,Black,Automatic,FWD,31,36,Used
Honda,Civic,34995.0,2018,17399,4 Cyl,Blue,Red,Manual,FWD,22,28,Used
Honda,CR-V,17803.0,2015,70772,4 Cyl,Silver,Unspecified,Automatic,AWD,26,32,Used
Honda,CR-V,18422.0,2015,75561,4 Cyl,White,Unspecified,Automatic,AWD,26,32,Used
Honda,Accord,11958.0,2015,110335,4 Cyl,Gray,Unspecified,Automatic,FWD,26,34,Used
Honda,Ridgeline,24573.0,2017,38371,6 Cyl,Unspecified,Unspecified,Automatic,FWD,19,26,Used
Honda,Pilot,35414.0,2018,13470,6 Cyl,Silver,Unspecified,Automatic,FWD,19,27,Used
Honda,CR-V,14499.0,2015,73490,4 Cyl,Red,Gray,Automatic,FWD,27,33,Used
Honda,CR-V,28000.0,2018,9545,4 Cyl,White,Black,Automatic,AWD,27,33,Used
Honda,HR-V,19750.0,2018,11980,4 Cyl,Blue,Black,Automatic,FWD,28,34,Used
Honda,Civic,17500.0,2016,36380,4 Cyl,Blue,Black,Automatic,FWD,31,42,Used
Honda,Civic,18418.0,2016,50974,4 Cyl,Blue,Unspecified,Automatic,FWD,31,42,Used
Honda,CR-V,22950.0,2018,15071,4 Cyl,Gray,Black,Automatic,FWD,26,32,Used
Honda,CR-V,27000.0,2019,7685,4 Cyl,Gray,Black,Automatic,AWD,27,33,Used
Honda,Civic,21393.0,2017,23303,4 Cyl,Gray,Unspecified,Automatic,FWD,31,40,Used
Honda,Accord,17984.0,2017,54549,4 Cyl,White,Unspecified,Automatic,FWD,26,34,Used
Honda,Civic,16991.0,2017,43360,4 Cyl,White,Unspecified,Automatic,FWD,31,40,Used
Honda,Accord,20834.0,2018,11343,4 Cyl,Gray,Unspecified,Automatic,FWD,29,35,Used
Honda,Accord,22900.0,2018,13406,4 Cyl,Silver,Unspecified,Automatic,FWD,29,35,Used
Honda,Accord,23500.0,2018,12150,4 Cyl,Silver,Black,Automatic,FWD,29,35,Used
Honda,Accord,23950.0,2018,19523,4 Cyl,Gray,Black,Automatic,FWD,29,35,Used
Honda,Civic,14400.0,2016,31471,4 Cyl,Gray,Unspecified,Manual,FWD,27,38,Used
Honda,Ridgeline,28500.0,2017,32026,6 Cyl,Black,Black,Automatic,AWD,18,25,Used
Honda,CR-V,17997.0,2016,29879,4 Cyl,Gray,Gray,Automatic,FWD,26,32,Used
Honda,Pilot,25500.0,2016,40806,6 Cyl,Gray,Gray,Automatic,FWD,19,27,Used
Honda,Pilot,36279.0,2018,2024,6 Cyl,Green,Unspecified,Automatic,FWD,19,27,Used
Honda,CR-V,14587.0,2014,102399,4 Cyl,Gray,Gray,Automatic,AWD,22,29,Used
Honda,Pilot,23000.0,2016,70519,6 Cyl,White,Gray,Automatic,FWD,19,27,Used
Honda,Accord,17000.0,2015,44568,4 Cyl,Silver,Black,Automatic,FWD,26,34,Used
Honda,Accord,22900.0,2018,21689,4 Cyl,Black,Unspecified,Automatic,FWD,29,35,Used
Honda,CR-V,16397.0,2014,23928,4 Cyl,Silver,Gray,Automatic,FWD,23,30,Used
Honda,CR-V,17000.0,2015,38565,4 Cyl,Black,Black,Automatic,FWD,27,33,Used
Honda,Pilot,29900.0,2018,16977,6 Cyl,Gray,Unspecified,Automatic,FWD,19,27,Used
Honda,CR-V,27800.0,2018,33529,4 Cyl,Red,White,Automatic,AWD,27,33,Used
Honda,Accord,18000.0,2017,30049,4 Cyl,Gray,Black,Automatic,FWD,26,34,Used
Honda,Odyssey,25000.0,2016,25005,6 Cyl,Black,Gray,Automatic,FWD,19,27,Used
Honda,Civic,18500.0,2015,34085,4 Cyl,White,Black,Automatic,FWD,29,37,Used
Honda,CR-V,21987.0,2016,24285,4 Cyl,Black,Black,Automatic,AWD,25,31,Used
Honda,Fit,10997.0,2015,98515,4 Cyl,Red,Black,Automatic,FWD,32,37,Used
Honda,Accord,16000.0,2014,85989,4 Cyl,Silver,Black,Automatic,FWD,26,33,Used
Honda,Accord,18000.0,2017,29890,4 Cyl,Blue,Gray,Automatic,FWD,26,34,Used
Honda,Civic,14000.0,2014,70311,4 Cyl,White,Tan,Automatic,FWD,29,37,Used
Honda,Accord,18000.0,2017,24220,4 Cyl,Gray,Gray,Automatic,FWD,26,34,Used
Honda,Accord,18000.0,2017,37304,4 Cyl,Gray,Gray,Automatic,FWD,26,34,Used
Honda,Pilot,43000.0,2019,12676,6 Cyl,Black,Black,Automatic,AWD,18,26,Used
Honda,Civic,12000.0,2012,73040,4 Cyl,Red,Gray,Automatic,FWD,28,38,Used
Honda,Accord,17500.0,2016,36765,4 Cyl,Blue,Gray,Automatic,FWD,26,34,Used
Honda,Accord,12000.0,2013,135101,4 Cyl,White,White,Automatic,FWD,26,34,Used
Honda,Accord,20000.0,2017,35870,4 Cyl,Silver,Black,Automatic,FWD,26,34,Used
Honda,Fit,11500.0,2013,55327,4 Cyl,White,Black,Automatic,FWD,27,33,Used
Honda,Pilot,22000.0,2015,63715,6 Cyl,White,Gray,Automatic,FWD,18,25,Used
Honda,CR-V,23900.0,2016,20143,4 Cyl,Brown,Unspecified,Automatic,AWD,25,31,Used
Honda,Accord,20000.0,2017,39577,4 Cyl,Blue,Gray,Automatic,FWD,49,47,Used
Honda,Pilot,17532.0,2015,91735,6 Cyl,White,Gray,Automatic,FWD,18,25,Used
Honda,Civic,12888.0,2016,74880,4 Cyl,Black,Tan,Automatic,FWD,30,40,Used
Honda,CR-V,0.0,2010,67602,4 Cyl,White,Unspecified,Automatic,FWD,21,28,Used
Honda,Accord,14900.0,2015,73808,4 Cyl,White,Unspecified,Automatic,FWD,26,34,Used
Honda,Civic,13000.0,2012,40431,4 Cyl,Brown,Gray,Automatic,FWD,28,38,Used
Honda,Accord,18000.0,2017,32586,4 Cyl,Gray,Gray,Automatic,FWD,26,34,Used
Honda,CR-V,23987.0,2016,42184,4 Cyl,Unspecified,Unspecified,Automatic,AWD,25,31,Used
Honda,Accord,13987.0,2012,99202,4 Cyl,Black,Unspecified,Automatic,FWD,22,33,Used
Honda,Accord,17987.0,2014,0,4 Cyl,Unspecified,Unspecified,Automatic,FWD,47,46,Used
